门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"雯公主花卉(生日花，表白花，鲜花)	","9714251	",荆门,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花仙子花店(生日花，表白花，鲜花)	","9714252	",洛阳,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"绿岛花艺(生日花，表白花，鲜花）	","9714253	",江门,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"红玫瑰鲜花(生日花，表白花，鲜花)	","9714255	",烟台,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"百合花坊(生日花，表白花，鲜花)	","9715496	",茂名,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"金林鲜花店(生日花，表白花，鲜花)	","9715497	",七台河,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花海之恋(生日花，表白花，鲜花)	","9718763	",泸州,"65.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花心思花卉(生日花，表白花，鲜花)	","9720007	",黔西南布依族苗族自治州,"63.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"吉祥花艺(生日花，表白花，鲜花)	","9723320	",株洲,"68.0	",--,0,未触犯红线,未触犯红线
"德馨花艺(生日花，表白花，鲜花)	","9723453	",芜湖,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"遇花缘(生日花，表白花，鲜花)	","9723455	",绵阳,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"乔治的花店，鲜花，表白花，生日花	","9723522	",昆明,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花草季花艺生活馆(生日花，表白花，鲜花)	","9723528	",深圳,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花小漾花艺	","9723920	",揭阳,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"沁沐花店(生日花，表白花，鲜花）	","9732149	",保定,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"大众鲜花(生日花，表白花，鲜花)	","9732150	",江门,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"伊人花店(生日花，表白花，鲜花)	","9732151	",防城港,"53.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"禧多多婚庆花艺馆(生日花，表白花，鲜花)	","9732152	",泸州,"68.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"满园春色花行(生日花，表白花，鲜花)	","9732245	",铁岭,"58.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"添喜缘高端婚礼定制(生日花，表白花，鲜花)	","9732246	",泰州,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"长青园花卉(生日花，表白花，鲜花)	","9732247	",许昌,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"馨灵花坊(生日花，表白花，鲜花)	","9732289	",福州,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花宿花艺工作室(生日花，表白花，鲜花)	","9732516	",宁波,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"有间花店(生日花，表白花，鲜花)	","9743200	",赣州,"57.0	",--,0,未触犯红线,未触犯红线
"幸福花草店(生日花，表白花，鲜花)	","9743203	",茂名,"65.0	",--,0,未触犯红线,未触犯红线
"爱心花店（生日花，表白花，鲜花）	","9747659	",无锡,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱花季(生日花，表白花，鲜花)	","9750591	",合肥,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"后花园(生日花，表白花，鲜花)	","9750593	",中山,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"印象花坊(生日花，表白花，鲜花)	","9750594	",昭通,"58.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花甜错鲜花(生日花，表白花，鲜花)	","9750596	",百色,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"佳怡鲜花批发(生日花，表白花，鲜花)	","9750598	",铜川,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"利群鲜花批发(生日花，表白花，鲜花)	","9750600	",白城,"54.0	",--,0,未触犯红线,未触犯红线
"肉萌萌鲜花店(生日花，表白花，鲜花)	","9756647	",苏州,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花芯苑(生日花，表白花，鲜花)	","9759673	",揭阳,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"丘比特花艺(生日花，表白花，鲜花)	","9759675	",茂名,"63.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"淘花园(生日花，表白花，鲜花)	","9763623	",中山,"86.0	",--,0,未触犯红线,未触犯红线
"花缘坊（鲜花,玫瑰,生日花）	","9763625	",白城,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊（七彩flower花艺）	","9763626	",重庆,"65.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"梦媛花卉(生日花，表白花，鲜花)	","9763627	",邢台,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"匠巢花艺(生日花，表白花，鲜花)	","9763629	",上海,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"手拉手鲜花婚庆(生日花，表白花，鲜花)	","9763630	",沧州,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"如意花市(生日花，表白花，鲜花)	","9765167	",渭南,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"百合花店·教师节鲜花	","9767596	",东莞,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"富颖花兿(生日花，表白花，鲜花)	","9768669	",昭通,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"玲兮花艺(生日花，表白花，鲜花)	","9768670	",遵义,"79.0	",--,0,未触犯红线,未触犯红线
"艾莉の花店(生日花，表白花，鲜花店)	","9768671	",抚顺,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花好月缘花店(生日花，表白花，鲜花)	","9768801	",肇庆,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"囍匠鲜花	","9768802	",沧州,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花栖flower(生日花，表白花，鲜花)	","9768803	",保定,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"争艳花行(生日花，表白花，鲜花)	","9771119	",常德,"68.0	",--,0,未触犯红线,未触犯红线
"花之艺(生日花，表白花，鲜花)	","9771199	",沈阳,"63.0	",--,0,未触犯红线,未触犯红线
"那时花开鲜花坊(生日花，表白花，鲜花)	","9771412	",绵阳,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"彦欣花艺·教师节鲜花	","9771551	",广州,"57.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱元素鲜花婚庆(生日花，表白花，鲜花)	","9771816	",长春,"70.0	",--,0,未触犯红线,未触犯红线
"花石艺(生日花，表白花，鲜花)	","9774784	",黔南布依族苗族自治州,"75.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"七七花艺(生日花，表白花，鲜花)	","9777780	",宜春,"55.0	",--,0,未触犯红线,未触犯红线
"天天鲜花(生日花，表白花，鲜花)	","9778179	",赣州,"63.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"初见花艺馆(生日花，表白花，鲜花)	","9778638	",西安,"85.0	",--,0,未触犯红线,未触犯红线
"千寻花艺(生日花，表白花，鲜花)	","9780082	",北京,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"温馨花店(生日花，表白花，鲜花)	","9780359	",巴中,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"芳香花店(生日花，表白花，鲜花)	","9784036	",阜阳,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"锦上花行(生日花，表白花，鲜花)	","9784038	",绍兴,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"梵花里(生日花，表白花，鲜花)	","9784041	",承德,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"翰香鲜花婚庆	","9784043	",石家庄,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"绿植(生日花，表白花，鲜花)	","9784044	",南昌,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"皇冠嫁日(生日花，表白花，鲜花)	","9784130	",宜春,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"有间花店(生日花，表白花，鲜花)	","9784430	",新乡,"55.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"天堂鸟花艺(生日花，表白花，鲜花)	","9784433	",湘西土家族苗族自治州,"65.0	",提升月均体检分-生意贷-8月,198,未触犯红线,未触犯红线
"挚爱一生花艺坊	","9785910	",绥化,"75.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"佳缘花艺(生日花，表白花，鲜花)	","9790041	",吕梁,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"兰艺(生日花，表白花，鲜花)	","9793022	",上饶,"62.0	",--,0,未触犯红线,未触犯红线
"花元素花艺(生日花，表白花，鲜花)	","9793832	",承德,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"卡维拉花艺·长武店	","9793833	",咸阳,"67.0	",--,0,未触犯红线,未触犯红线
"华成鲜花(生日花，表白花，鲜花)	","9793956	",郴州,"62.0	",--,0,未触犯红线,未触犯红线
"倪家花卉(生日花，表白花，鲜花)	","9793957	",咸阳,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"极速鲜花(生日花，表白花，鲜花）	","9794522	",德州,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"阳光花坊(生日花，表白花，鲜花)	","9795241	",南通,"57.0	",--,0,未触犯红线,未触犯红线
"四季鲜花(生日花，表白花，鲜花）	","9797188	",十堰,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花草轩鲜花店(生日花，表白花，鲜花)	","9797978	",盐城,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花觅鲜花店（(生日花，表白花，鲜花)	","9801846	",铜仁,"68.0	",--,0,未触犯红线,未触犯红线
"浪漫谷(生日花，表白花，鲜花)	","9801849	",西宁,"64.0	",提升月均体检分-生意贷-8月,400,未触犯红线,未触犯红线
"蝶恋花(生日花，表白花，鲜花)	","9801851	",百色,"80.0	",--,0,未触犯红线,未触犯红线
"千色花(生日花，表白花，鲜花)	","9801855	",深圳,"57.0	",--,0,未触犯红线,未触犯红线
"曼梦花坊(生日花，表白花，鲜花)	","9801856	",福州,"63.0	",--,0,未触犯红线,未触犯红线
"心怡花店(生日花，表白花，鲜花)	","9801858	",常州,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花满楼花店(生日花，表白花，鲜花)	","9801860	",佳木斯,"81.0	",--,0,未触犯红线,未触犯红线
"安琪花店(生日花，表白花，鲜花)	","9801862	",十堰,"81.0	",--,0,未触犯红线,未触犯红线
"有家花店(生日花，表白花，鲜花)	","9801863	",宜昌,"61.0	",--,0,未触犯红线,未触犯红线
"娜家花店(鲜花店，生日花，表白花花）	","9801865	",鄂尔多斯,"68.0	",--,0,未触犯红线,未触犯红线
"花仙子花行·	","9801912	",益阳,"66.0	",--,0,未触犯红线,未触犯红线
"绿植园艺(生日花，表白花，鲜花)	","9801913	",赣州,"91.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"金勇婚庆(生日花，表白花，鲜花)	","9802475	",绵阳,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花百秀(生日花，表白花，鲜花)	","9802477	",青岛,"56.0	",--,0,未触犯红线,未触犯红线
"幸福花坊(生日花，表白花，鲜花）	","9802923	",遂宁,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"名花有主(生日花，表白花，鲜花)	","9802925	",广州,"74.0	",--,0,未触犯红线,未触犯红线
"百合鲜花(生日花，表白花，鲜花)	","9805563	",沧州,"56.0	",--,0,未触犯红线,未触犯红线
"芳邻花坊店(生日花，表白花，鲜花)	","9807348	",郑州,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花好月缘(生日花，表白花，鲜花)	","9807546	",成都,"71.0	",--,0,未触犯红线,未触犯红线
"四叶草花屋(生日花，表白花，鲜花)	","9808274	",金华,"73.0	",--,0,未触犯红线,未触犯红线
"花迹花坊(生日花，表白花，鲜花)	","9809594	",石家庄,"56.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"星星阁(生日花，表白花，鲜花)	","9809595	",襄阳,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"凯悦花卉直销店(生日花，表白花，鲜花)	","9809596	",北京,"51.0	",--,0,未触犯红线,未触犯红线
"锦缘花艺(生日花，表白花，鲜花)	","9809597	",东营,"70.0	",--,0,未触犯红线,未触犯红线
"花伴FLOWER(生日花，表白花，鲜花)	","9809598	",绵阳,"69.0	",--,0,未触犯红线,未触犯红线
"喜庆花坊（节日鲜花）	","9809600	",临沧,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"百汇花艺(生日花，表白花，鲜花)	","9809601	",阳泉,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"忆花坊(生日花，表白花，鲜花)	","9809840	",无锡,"52.0	",--,0,未触犯红线,未触犯红线
"兿雅花店(生日花，表白花，鲜花)	","9824302	",韶关,"70.0	",--,0,未触犯红线,未触犯红线
"浪漫花都(生日花，表白花，鲜花)	","9840359	",上饶,"59.0	",--,0,未触犯红线,未触犯红线
"漫城花艺(生日花，表白花，鲜花)	","9840551	",九江,"55.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"静上花开(生日花，表白花，鲜花)	","9841348	",南通,"70.0	",--,0,未触犯红线,未触犯红线
"可言婚礼花艺馆（表白花，生日花，祝福花)	","9844188	",阳江,"70.0	",--,0,未触犯红线,未触犯红线
"花行天下(生日花，表白花，鲜花)	","9851173	",铜仁,"84.0	",--,0,未触犯红线,未触犯红线
"小姐姐的花店(生日花，表白花，鲜花)	","9857473	",信阳,"73.0	",--,0,未触犯红线,未触犯红线
"花鲜阁（表白鲜花）	","9857474	",衡水,"65.0	",--,0,未触犯红线,未触犯红线
"花田舍（鲜花）	","9857475	",忻州,"60.0	",--,0,未触犯红线,未触犯红线
"程妮花坊（表白鲜花）	","9857476	",广州,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"馨艺花店（鲜花）	","9857477	",孝感,"74.0	",--,0,未触犯红线,未触犯红线
"品茗鲜花店	","9860425	",张家口,"68.0	",--,0,未触犯红线,未触犯红线
"郁金香花艺(生日花，表白花，鲜花)	","9863455	",荆州,"71.0	",--,0,未触犯红线,未触犯红线
"陆芳摄影鲜花店(生日花，表白花，鲜花)	","9863456	",秦皇岛,"60.0	",--,0,未触犯红线,未触犯红线
"诗情花艺(生日花，表白花，鲜花)	","9863458	",宣城,"82.0	",--,0,未触犯红线,未触犯红线
"约定花卉(生日花，表白花，鲜花)	","9873435	",菏泽,"71.0	",--,0,未触犯红线,未触犯红线
"花世界(生日花，表白花，鲜花)	","9873654	",安庆,"59.0	",--,0,未触犯红线,未触犯红线
