门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"邂逅花坊鲜花（指环梦花艺坊）	","5879580	",南宁,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一品佳人花卉）	","5879581	",常州,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（晨曦绿植鲜花）	","5879582	",咸阳,"53.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浪漫花艺鲜花）	","5879583	",咸阳,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心之羽鲜花）	","5879584	",渭南,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（灵感鲜花坊）	","5879587	",钦州,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花婚庆十字绣）	","5879588	",合肥,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花小站）	","5879589	",达州,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（初心花艺轩）	","5879591	",重庆,"45.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（春城鲜花）	","5880507	",扬州,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（八姐先花店）	","5880509	",常德,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之语花艺生活馆）	","5880510	",烟台,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（云峰花房）	","5880589	",南宁,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（柠檬花花店）	","5880680	",成都,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱浪漫花坊）	","5880681	",咸阳,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚鲜花）	","5880682	",齐齐哈尔,"45.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（满堂红花店)）	","5883751	",眉山,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（快乐花坊）	","5883753	",柳州,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花语嫣然花艺）	","5883754	",成都,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（睿景花艺）	","5883758	",武汉,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千卉花艺坊）	","5883759	",河源,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（吉祥鲜花）	","5883760	",淄博,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花开半夏鲜花店）	","5883761	",苏州,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花海阁）	","5883763	",无锡,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚鲜花）	","5883764	",咸阳,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（贵人花坊鲜花）	","5883765	",咸阳,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱之恋鲜花店）	","5883768	",沈阳,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅丽花店）	","5883769	",合肥,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅景花坊）	","5883770	",万宁,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（冲鹤鲜花）	","5883771	",佛山,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（我的花）	","5883772	",深圳,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（红豆鲜花）	","5883773	",绥化,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（阳光花坊）	","5909991	",南昌,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（朵拉花艺）	","5920995	",镇江,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（青艺鲜花）	","5920996	",威海,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浪漫满屋）	","5921000	",乐山,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（悠然花坊）	","5921001	",沈阳,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（锐毅时尚花艺）	","5921003	",自贡,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（半夏花坊）	","5921004	",石河子,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（婷雅花店）	","5921005	",马鞍山,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜乐花坊）	","5921006	",江门,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（流馨花园）	","5921007	",汉中,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金百合花店）	","5921008	",汉中,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（米蘭花坊）	","5921009	",长沙,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花仙花坊）	","5921010	",宝鸡,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰花娘）	","5921011	",西安,"49.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（美丽人生）	","5921012	",安康,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（FloraBingo）	","5921757	",扬州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（那时花开花店）	","5921759	",潍坊,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千姿花艺）	","5921762	",九江,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（芙蓉鲜花坊）	","5921763	",威海,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（Mini花行）	","5921766	",潍坊,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（唯美花艺）	","5921767	",沈阳,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花心思花店）	","5921771	",汕头,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之恋花店）	","5921774	",安康,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百花轩鲜花）	","5921802	",德州,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（国色天香花艺坊）	","5921803	",安康,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花语鲜花店）	","5921835	",平凉,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（欢庆鲜花店）	","5921836	",绥化,"79.0	",--,198,未触犯红线,未触犯红线
"邂逅花坊鲜花（红太阳鲜花）	","5921837	",哈尔滨,"59.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（续情花坊）	","5923059	",常德,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（多彩鲜花）	","5923111	",安康,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（香槟花店）	","5923114	",深圳,"47.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花加花艺馆）	","5931688	",绵阳,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（俪缘花店）	","5969249	",保定,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱花居蘭馨花艺）	","5969255	",泉州,"49.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫竹鲜花）	","5969256	",佛山,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（清雅鲜花坊）	","5969257	",保定,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（那时花开）	","5969259	",自贡,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花无缺）	","5969262	",惠州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（春之恋时尚花艺）	","5969263	",咸阳,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（天保鲜花坊）	","5969308	",榆林,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（伊甸园花藝空间）	","5969311	",漳州,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花舞蝶扬）	","5969313	",遂宁,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（顶好情缘鲜花）	","5969315	",湛江,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（恋恋鲜花）	","5969316	",商洛,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心愿屋花店1）	","5972053	",贵阳,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（天添花屋）	","5972055	",成都,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花无缺花店）	","5972056	",邵阳,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（茗花坊鲜花店）	","5972058	",张家口,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（恋人花艺生活馆）	","5972059	",保定,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百合花艺坊）	","5972060	",泉州,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱我99花坊）	","5972064	",湛江,"45.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百合园）	","5972065	",吉安,"79.0	",--,0,未触犯红线,未触犯红线
"情絮花坊(七夕预定，表白，鲜花)	","5972068	",无锡,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（哚哚花艺）	","5972202	",抚顺,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（梅林花艺）	","5972203	",济宁,"66.0	",--,0,未触犯红线,未触犯红线
"花拾間	","5972204	",淮南,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浪漫花都）	","5972205	",晋中,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（有间花店婚礼会馆）	","5972207	",天津,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（香飘飘花屋）	","5972210	",楚雄彝族自治州,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（思情花语）	","5972211	",苏州,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（洛雅婚礼花艺）	","6005764	",成都,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花嫁坊）	","6016675	",宝鸡,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（唯尚花店）	","6016677	",上海,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（锦上花艺）	","6016679	",商丘,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（美美鲜花店）	","6016680	",北京,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雪儿婚庆鲜花坊）	","6016890	",唐山,"54.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花缘花坊）	","6023801	",南宁,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（乙甲花艺）	","6023802	",郑州,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫美花卉）	","6023806	",鹰潭,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（品雅轩花店）	","6023807	",佛山,"53.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（琳家花坊）	","6023873	",榆林,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花礼品）	","6023875	",白银,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚品花艺）	","6023876	",郑州,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浪漫花屋）	","6023877	",邵阳,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（缤纷花艺）	","6023935	",阳江,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（芳汀花店）	","6028984	",武汉,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（麦琪花艺）	","6047889	",廊坊,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（格格鲜花坊）	","6047890	",三门峡,"60.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（顶好鲜花）	","6047891	",抚顺,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花时间）	","6047892	",佳木斯,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（阳光花店）	","6048745	",盐城,"77.0	",--,0,未触犯红线,未触犯红线
"富拉尔基风格鲜花店(七夕预定，表白，鲜花)	","6048748	",齐齐哈尔,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚雅家饰花艺馆）	","6061538	",湛江,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花缘花藝）	","6061539	",天津,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（欢馨花店）	","6061540	",贵阳,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情太子花坊）	","6062062	",西宁,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（真爱鲜花婚庆）	","6062087	",汉中,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（牵手花艺）	","6062088	",泰州,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚品花都）	","6062089	",云浮,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（七彩鲜花坊）	","6070597	",保定,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百合花艺）	","6072915	",延边朝鲜族自治州,"77.0	",--,0,未触犯红线,未触犯红线
"艺尚鲜花店（七夕，鲜花，表白，）	","6136658	",无锡,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（艺佳花坊）	","6136659	",常州,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（春艳鲜花店）	","6136660	",镇江,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（七彩虹鲜花）	","6136661	",洛阳,"78.0	",--,198,未触犯红线,未触犯红线
"邂逅花坊鲜花（觅朵鲜花店)	","6136663	",长春,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（淘花源）	","6136664	",兰州,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蘭桂坊花苑）	","6136665	",邵阳,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（丽妃儿）	","6136666	",合肥,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（槿漫轩）	","6136667	",昆明,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心海花艺）	","6136668	",曲靖,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（艺客花卉中心）	","6136669	",曲靖,"87.0	",--,0,未触犯红线,未触犯红线
"花间密码	","6136670	",贵阳,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（摩尔花溪）	","6136671	",宜昌,"47.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（唯美花艺）	","6136672	",郑州,"60.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（品薇花店）	","6136673	",连云港,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（沁香霞轩）	","6136674	",张家口,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅景花艺）	","6136675	",营口,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情艺时尚花艺）	","6136677	",商洛,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（以花之名）	","6136680	",沈阳,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花语鲜花）	","6136681	",泸州,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（七彩鲜花）	","6137199	",开封,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（芳草园花艺馆）	","6147687	",武汉,"70.0	",--,0,未触犯红线,未触犯红线
"爱格丝·七夕鲜花	","6188474	",北京,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（万紫千红)	","6224948	",昆明,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（创艺花草时光）	","6224949	",连云港,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（家美园艺鲜花)	","6224950	",上海,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（今生缘婚庆)	","6224954	",苏州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（绿野婚庆花屋)	","6224955	",合肥,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花香鲜花店）	","6224956	",永州,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（创艺花行）	","6224958	",丽江,"65.0	",--,301,未触犯红线,未触犯红线
"邂逅花坊鲜花（缘来是你鲜花）?	","6224961	",洛阳,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚花艺生活馆）	","6224962	",郑州,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花缘花店)	","6224963	",东莞,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（邻家花艺）	","6224965	",商丘,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（锦缘婚庆花艺)	","6224967	",东莞,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(心之恋鲜花）	","6224968	",大同,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（燕子鲜花）	","6224969	",运城,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（无忧花坊)	","6224970	",上海,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫淼鲜花）	","6224973	",长春,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一朵花艺生活馆）	","6224974	",阿勒泰地区,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(情之缘）	","6224975	",毕节,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（佳偶花坊）	","6224976	",贵阳,"73.0	",--,407,未触犯红线,未触犯红线
"邂逅花坊鲜花（予美花舍）	","6224977	",贵阳,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（陶渊芳谷）	","6251950	",曲靖,"58.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇见花开）	","6261914	",南通,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（克洛花店）	","6261915	",廊坊,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（馨馨花艺古城路店）	","6262156	",六安,"91.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（相懿鲜花礼仪）	","6262157	",大连,"54.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花与甜缘）	","6268264	",重庆,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（M1初见）	","6327693	",桂林,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（米兰花道）	","6327694	",济宁,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰园花坊）	","6327696	",武汉,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇见花艺）	","6327697	",石家庄,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇见花店）	","6327698	",宜昌,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(米朵花店）	","6327701	",抚顺,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(爱尚百合）	","6328746	",安顺,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之语）	","6328748	",十堰,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（克洛花店）	","6328749	",惠州,"71.0	",--,0,未触犯红线,未触犯红线
